state,Date,C_policy_mean,E_policy_mean,H_policy_mean,overall_policy_intensity,policy_intensity_level
Australian Capital Territory,2021-01-04,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-05,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-06,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-07,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-08,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-09,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-10,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-11,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-12,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-13,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-14,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-15,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-16,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-17,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-18,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-19,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-20,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-21,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-22,2.2619,2.5,2.9861,2.5827,medium
Australian Capital Territory,2021-01-23,2.2619,2.5,3.1944,2.6521,medium
Australian Capital Territory,2021-01-24,2.2619,2.5,3.1944,2.6521,medium
Australian Capital Territory,2021-01-25,2.2619,2.5,3.1944,2.6521,medium
Australian Capital Territory,2021-01-26,2.2619,2.5,3.1944,2.6521,medium
Australian Capital Territory,2021-01-27,2.2619,2.5,3.1944,2.6521,medium
Australian Capital Territory,2021-01-28,2.2619,2.5,3.1944,2.6521,medium
Australian Capital Territory,2021-01-29,2.2619,2.5,3.1944,2.6521,medium
Australian Capital Territory,2021-01-30,2.2619,2.5,3.1944,2.6521,medium
Australian Capital Territory,2021-01-31,2.2619,2.5,3.1944,2.6521,medium
Australian Capital Territory,2021-02-01,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-02,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-03,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-04,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-05,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-06,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-07,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-08,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-09,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-10,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-11,2.2619,2.5,3.3611,2.7077,medium
Australian Capital Territory,2021-02-12,2.619,2.5,3.3611,2.8267,medium
Australian Capital Territory,2021-02-13,2.619,2.5,3.3611,2.8267,medium
Australian Capital Territory,2021-02-14,2.619,2.5,3.1944,2.7711,medium
Australian Capital Territory,2021-02-15,2.619,2.5,3.1944,2.7711,medium
Australian Capital Territory,2021-02-16,2.619,2.5,3.1944,2.7711,medium
Australian Capital Territory,2021-02-17,1.9048,2.5,3.1944,2.5331,medium
Australian Capital Territory,2021-02-18,1.9048,2.5,3.1944,2.5331,medium
Australian Capital Territory,2021-02-19,1.9048,2.5,3.1944,2.5331,medium
Australian Capital Territory,2021-02-20,1.7262,2.5,3.1944,2.4735,medium
Australian Capital Territory,2021-02-21,1.7262,2.5,3.1944,2.4735,medium
Australian Capital Territory,2021-02-22,1.7262,2.5,3.5278,2.5847,medium
Australian Capital Territory,2021-02-23,1.7262,2.5,3.5278,2.5847,medium
Australian Capital Territory,2021-02-24,1.7262,2.5,3.5278,2.5847,medium
Australian Capital Territory,2021-02-25,1.7262,2.5,3.5278,2.5847,medium
Australian Capital Territory,2021-02-26,1.7262,2.5,3.5278,2.5847,medium
Australian Capital Territory,2021-02-27,1.7262,2.5,3.5278,2.5847,medium
Australian Capital Territory,2021-02-28,1.7262,2.5,3.5278,2.5847,medium
Australian Capital Territory,2021-03-01,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-02,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-03,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-04,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-05,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-06,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-07,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-08,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-09,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-10,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-11,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-12,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-13,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-14,1.5476,2.5,3.5278,2.5251,medium
Australian Capital Territory,2021-03-15,1.5476,2.5,3.6944,2.5807,medium
Australian Capital Territory,2021-03-16,2.2619,2.5,3.6944,2.8188,medium
Australian Capital Territory,2021-03-17,2.2619,2.5,3.6944,2.8188,medium
Australian Capital Territory,2021-03-18,2.2619,2.5,3.6944,2.8188,medium
Australian Capital Territory,2021-03-19,2.2619,2.5,3.6944,2.8188,medium
Australian Capital Territory,2021-03-20,2.2619,2.5,3.6944,2.8188,medium
Australian Capital Territory,2021-03-21,2.2619,2.5,3.6944,2.8188,medium
Australian Capital Territory,2021-03-22,2.2619,2.5,3.8611,2.8743,medium
Australian Capital Territory,2021-03-23,2.2619,2.5,3.8611,2.8743,medium
Australian Capital Territory,2021-03-24,2.2619,2.5,3.8611,2.8743,medium
Australian Capital Territory,2021-03-25,2.2619,2.5,3.8611,2.8743,medium
Australian Capital Territory,2021-03-26,2.2619,2.5,3.8611,2.8743,medium
Australian Capital Territory,2021-03-27,2.2619,2.5,3.8611,2.8743,medium
Australian Capital Territory,2021-03-28,2.2619,2.5,3.8611,2.8743,medium
Australian Capital Territory,2021-03-29,2.2619,2.5,3.8611,2.8743,medium
Australian Capital Territory,2021-03-30,2.2619,2.5,3.8611,2.8743,medium
Australian Capital Territory,2021-03-31,2.2619,2.5,3.8611,2.8743,medium
Australian Capital Territory,2021-04-01,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-02,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-03,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-04,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-05,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-06,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-07,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-08,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-09,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-10,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-11,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-12,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-13,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-14,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-15,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-16,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-17,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-18,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-19,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-20,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-21,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-22,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-23,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-24,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-25,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-26,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-27,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-28,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-29,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-04-30,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-01,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-02,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-03,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-04,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-05,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-06,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-07,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-08,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-09,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-10,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-11,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-12,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-13,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-14,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-15,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-16,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-17,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-18,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-19,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-20,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-21,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-22,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-23,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-24,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-25,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-26,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-27,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-28,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-29,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-30,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-05-31,2.0833,2.5,3.4444,2.6759,medium
Australian Capital Territory,2021-06-01,2.4405,2.5,3.4444,2.795,medium
Australian Capital Territory,2021-06-02,2.4405,2.5,3.4444,2.795,medium
Australian Capital Territory,2021-06-03,2.4405,2.5,3.4444,2.795,medium
Australian Capital Territory,2021-06-04,2.4405,2.5,3.4444,2.795,medium
Australian Capital Territory,2021-06-05,2.4405,2.5,3.4444,2.795,medium
Australian Capital Territory,2021-06-06,2.4405,2.5,3.4444,2.795,medium
Australian Capital Territory,2021-06-07,2.4405,2.5,3.4444,2.795,medium
Australian Capital Territory,2021-06-08,2.4405,2.5,3.4444,2.795,medium
Australian Capital Territory,2021-06-09,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-10,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-11,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-12,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-13,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-14,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-15,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-16,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-17,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-18,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-19,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-20,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-21,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-22,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-23,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-24,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-25,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-26,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-27,2.4405,3.75,3.8611,3.3505,high
Australian Capital Territory,2021-06-28,2.4405,3.75,4.0694,3.42,high
Australian Capital Territory,2021-06-29,2.4405,3.75,4.0694,3.42,high
Australian Capital Territory,2021-06-30,2.4405,3.75,4.0694,3.42,high
Australian Capital Territory,2021-07-01,2.0833,2.5,4.3472,2.9768,medium
Australian Capital Territory,2021-07-02,2.0833,2.5,4.3472,2.9768,medium
Australian Capital Territory,2021-07-03,2.0833,2.5,4.3472,2.9768,medium
Australian Capital Territory,2021-07-04,2.0833,2.5,4.3472,2.9768,medium
Australian Capital Territory,2021-07-05,2.0833,2.5,4.3472,2.9768,medium
Australian Capital Territory,2021-07-06,2.0833,2.5,4.3472,2.9768,medium
Australian Capital Territory,2021-07-07,2.0833,2.5,4.3472,2.9768,medium
Australian Capital Territory,2021-07-08,2.0833,2.5,4.3472,2.9768,medium
Australian Capital Territory,2021-07-09,2.0833,2.5,4.3472,2.9768,medium
Australian Capital Territory,2021-07-10,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-11,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-12,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-13,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-14,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-15,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-16,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-17,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-18,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-19,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-20,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-21,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-22,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-23,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-24,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-25,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-26,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-27,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-28,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-29,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-30,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-07-31,2.0833,2.5,3.9306,2.838,medium
Australian Capital Territory,2021-08-01,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-02,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-03,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-04,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-05,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-06,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-07,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-08,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-09,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-10,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-11,2.7976,3.75,3.8611,3.4696,high
Australian Capital Territory,2021-08-12,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-13,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-14,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-15,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-16,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-17,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-18,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-19,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-20,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-21,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-22,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-23,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-24,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-25,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-26,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-27,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-28,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-29,4.4048,3.75,4.5556,4.2368,high
Australian Capital Territory,2021-08-30,4.4048,3.75,4.7222,4.2923,high
Australian Capital Territory,2021-08-31,4.4048,3.75,4.7222,4.2923,high
Australian Capital Territory,2021-09-01,4.4048,3.75,4.7222,4.2923,high
Australian Capital Territory,2021-09-02,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-03,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-04,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-05,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-06,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-07,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-08,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-09,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-10,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-11,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-12,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-13,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-14,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-15,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-16,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-17,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-18,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-19,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-20,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-21,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-22,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-23,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-24,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-25,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-26,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-27,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-28,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-29,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-09-30,4.1667,3.75,4.7222,4.213,high
Australian Capital Territory,2021-10-01,4.4048,2.5,4.7222,3.8757,high
